1,0,variables
-0.022939925194136877,-0.09332119694678956,face00_x
-0.08950239213441985,0.05459170042699609,face00_y
-0.02695876959724895,-0.08982652624380015,face01_x
-0.089983764557533,0.05589113938433809,face01_y
-0.03070497366968064,-0.08663056394366356,face02_x
-0.09053914126992899,0.05696537909978289,face02_y
-0.03494217305162827,-0.08355342029607324,face03_x
-0.09103467463788179,0.05764304999704212,face03_y
-0.039094687040447405,-0.08061992590307743,face04_x
-0.09184543750488745,0.05879973589393051,face04_y
-0.041981648959758214,-0.07800895721981838,face05_x
-0.09253172233818707,0.06009174513316218,face05_y
-0.043953198598381295,-0.07598108418450855,face06_x
-0.09368301942968703,0.06187854291042909,face06_y
-0.04645826972069666,-0.0743783632611449,face07_x
-0.09592902585221613,0.06405053969336143,face07_y
-0.04868423401225773,-0.07471835856931805,face08_x
-0.09774075460805143,0.06553913337135206,face08_y
-0.05048508953413076,-0.07691914534038483,face09_x
-0.1002154561812066,0.06754548144458038,face09_y
-0.051701020878202025,-0.07946552301653165,face10_x
-0.1021643440766807,0.06815012895071977,face10_y
-0.05261662334881832,-0.08155904038971216,face11_x
-0.10377427939874194,0.0681430377112697,face11_y
-0.05224236143724331,-0.08405805151540413,face12_x
-0.10504523009365982,0.06753996886297739,face12_y
-0.05067249300872941,-0.08618427961591837,face13_x
-0.10600365578251075,0.06723939605445987,face13_y
-0.048982934414556305,-0.08850942666323411,face14_x
-0.1078088178361422,0.06780947882198049,face14_y
-0.04759071513538193,-0.09103104570506004,face15_x
-0.1089572562384775,0.06780847981723949,face15_y
-0.04479424166178364,-0.09391272550437632,face16_x
-0.09487776120439165,0.0560617378293251,face16_y
-0.02337913281075828,-0.09329548959105488,face17_x
-0.09740305519129465,0.05667948873435763,face17_y
-0.022800126334688867,-0.0954194026468989,face18_x
-0.10041158237069066,0.058297591479957216,face18_y
-0.02335938516241593,-0.09635402758476887,face19_x
-0.10290537728168682,0.060537285423849445,face19_y
-0.024446191124779977,-0.09671568842800544,face20_x
-0.10512805024164786,0.06241314959902148,face20_y
-0.026375988793169335,-0.09648402229568588,face21_x
-0.11055777729754165,0.0663384519798279,face21_y
-0.03019657906644854,-0.09797147823389803,face22_x
-0.11268029144630373,0.06743603287702969,face22_y
-0.03145604451066013,-0.0996865701866198,face23_x
-0.11452922713475923,0.06843299917481786,face23_y
-0.03350508174643365,-0.1006857888836104,face24_x
-0.11598709136894694,0.06967672889487161,face24_y
-0.03608951124504921,-0.1009310986462548,face25_x
-0.1161248533646004,0.07025976612905625,face25_y
-0.03969275054273083,-0.0997974860270261,face26_x
-0.10655871371356823,0.06503482229489926,face26_y
-0.03136775865755867,-0.09488103271507684,face27_x
-0.1062699352087016,0.0649922824525485,face27_y
-0.03322129961057451,-0.09322879337517584,face28_x
-0.10620868565364437,0.06539229135850233,face28_y
-0.03502039083463684,-0.09194102402874192,face29_x
-0.10604996801667663,0.06546132257623874,face29_y
-0.03677895863655552,-0.0896345553109097,face30_x
-0.10229494036142181,0.06373776634450115,face30_y
-0.03730508377263922,-0.08790555566535106,face31_x
-0.10344304588537004,0.06460466216009736,face31_y
-0.038345930938397034,-0.0879535064961777,face32_x
-0.10448331068553982,0.06546130265037287,face32_y
-0.03942105429518068,-0.08785945926613357,face33_x
-0.10541622157044787,0.06628495916064016,face33_y
-0.03993744066862741,-0.08831446242033637,face34_x
-0.1061879496956005,0.06704349751936799,face34_y
-0.04049327242346528,-0.08874906237548036,face35_x
-0.0966326094787816,0.058656093943601606,face35_y
-0.027987235035117047,-0.09096202369888143,face36_x
-0.09860633370644628,0.059742152338173836,face36_y
-0.02834699337563694,-0.09142545265549844,face37_x
-0.10021095457075642,0.060980131519916075,face37_y
-0.02930176763410446,-0.09210516028439192,face38_x
-0.10152163263608915,0.062143877995670095,face38_y
-0.030848484645206606,-0.0922797889361149,face39_x
-0.09957165422969044,0.06103349289311555,face39_y
-0.03048821622959223,-0.0914056853052784,face40_x
-0.09778529228325897,0.06000406922765287,face40_y
-0.029495587261751575,-0.09069029118628019,face41_x
-0.10890923209797193,0.06739076328510894,face41_y
-0.03555287585362591,-0.0950975571040725,face42_x
-0.11052677228048408,0.068296907778893,face42_y
-0.03604505009389825,-0.09541081032888842,face43_x
-0.11175288248683207,0.06888421882136037,face43_y
-0.037630617939592284,-0.09566258071876797,face44_x
-0.11218683392508022,0.06975528602356523,face44_y
-0.039694632081530616,-0.09601206957407807,face45_x
-0.11113581260868455,0.06930990480446382,face45_y
-0.03888549892708666,-0.09508467812331194,face46_x
-0.10993285488095336,0.06839634850215941,face46_y
-0.03725758423244191,-0.09497017315819506,face47_x
-0.09701266318497219,0.06171132322348162,face47_y
-0.039288284093035294,-0.08274995024975695,face48_x
-0.0999575769714464,0.06308812900898089,face48_y
-0.039292693159936026,-0.08475010130199898,face49_x
-0.10206381087955207,0.06445503702746824,face49_y
-0.03990375147968848,-0.0859604773039467,face50_x
-0.10312102991329351,0.06545510869844777,face50_y
-0.04121817187725699,-0.08608092180968897,face51_x
-0.10410976771801671,0.06633286838382739,face51_y
-0.042014377009136315,-0.08663492423682638,face52_x
-0.10500314185708347,0.06724763507443608,face52_y
-0.043847591147586504,-0.08610751456336878,face53_x
-0.10562995785524165,0.06811719840901365,face53_y
-0.04618858698383844,-0.08511530266999444,face54_x
-0.10394588239852119,0.06737331261156469,face54_y
-0.046346507811704706,-0.08349067073039462,face55_x
-0.10242296377871801,0.06648768022834188,face55_y
-0.04558023545111933,-0.08212841625514057,face56_x
-0.10114415277125532,0.0655116447837949,face56_y
-0.04438818061218664,-0.08148724866970354,face57_x
-0.09982342935583059,0.06438953746891887,face57_y
-0.043299400385745763,-0.0810664013349132,face58_x
-0.09853319615277013,0.06316585424914886,face58_y
-0.04158201675436585,-0.08168564589203395,face59_x
-0.0980563597340437,0.06250892150379256,face59_y
-0.04001254874157057,-0.08313291800655215,face60_x
-0.10105135427528762,0.06435727064862533,face60_y
-0.04109336002085524,-0.08461782009892162,face61_x
-0.1024645619784201,0.06543862018712238,face61_y
-0.042071368559612916,-0.08490444776364636,face62_x
-0.1035775118390982,0.06632891389127193,face62_y
-0.043144001164395006,-0.08531824263730553,face63_x
-0.10528494817524765,0.06761781262432168,face63_y
-0.04541398592853757,-0.0849188244145158,face64_x
-0.10332638166784805,0.06640964064827495,face64_y
-0.0438711879921167,-0.08381640287314895,face65_x
-0.10211095751618914,0.06552181634960678,face65_y
-0.04288585978979898,-0.0831590181228923,face66_x
-0.10069683759038782,0.06440343296113614,face66_y
-0.04181907126833985,-0.0830187502598583,face67_x
-0.0991152905365699,0.06019241100969134,face67_y
-0.0294294396395431,-0.0914973523726584,face68_x
-0.11088485364104514,0.06869348202147522,face68_y
-0.03717238727977069,-0.09537189012629152,face69_x
-0.10038788684993996,0.05605924885832145,face69_y
-0.03568831939048594,-0.09144329186825861,skel00_x
-0.07411529677247802,0.047355920298202875,skel00_y
-0.04543491226844648,-0.06899018475941313,skel01_x
-0.0671122974967442,0.04381324191713787,skel01_y
-0.0267931935687382,-0.06179411934175937,skel02_x
-0.0468952496740664,0.03218046936388184,skel02_y
-0.007235780762182252,-0.029148021183246674,skel03_x
-0.06136397110166426,0.038890701564909674,skel03_y
-0.0010385972926240626,-0.007523034372497304,skel04_x
-0.07484149392885565,0.046237731857651,skel04_y
-0.06285122635636647,-0.07815550247523241,skel05_x
-0.008634464362173837,0.043340090063584004,skel05_y
0.010849636018679233,-0.012964851283211823,skel06_x
0.0018265931312023915,0.0525952701841362,skel06_y
0.03669183569961778,0.023593400222560682,skel07_x
0.07828220545571174,0.06965298534912709,skel07_y
0.09997304473334388,0.08088484991870762,skel08_x
-0.0046971436653107206,0.024683959570409548,skel08_y
0.031597892765332744,-0.002812978385757766,skel09_x
0.00841139940909179,-0.009242384780359054,skel09_y
-0.007812037855835075,-0.06937050999365134,skel10_x
0.10530164121116223,0.09905063746874933,skel10_y
0.11182517903657803,0.08990882359843837,skel11_x
0.020859230712014478,0.10346940136185026,skel11_y
0.03294613272537282,0.1116953355998985,skel12_x
-0.049405115870171115,-0.05299811849274313,skel12_y
-0.054247191304230495,-0.053239946677327885,skel13_x
-0.09640818390413981,0.05210444522857168,skel13_y
-0.029136796382736176,-0.09284661462720104,skel14_x
-0.10420332665431038,0.05560390758214763,skel14_y
-0.03586296391478779,-0.09575497056298496,skel15_x
-0.07907873935190628,0.043715726265363665,skel15_y
-0.03187054328418845,-0.07929410415545775,skel16_x
-0.0901526708809996,0.04804334541384324,skel16_y
-0.04337614359960859,-0.09179666397752127,skel17_x
0.09341042292396792,-0.08556350321770305,skel17_y
0.030932138356261407,0.01389488827959148,head_x
0.03570719820558491,0.027993903914390716,head_y
0.1141145221079362,0.02586404872500903,head_z
-0.07378443538504241,0.00603865772891846,head_rx
-0.02643447070796238,-0.00847246175430141,head_ry
-0.04571402375741244,0.04832853395259327,head_rz
-0.028913593851655827,-0.014013012706437953,gaze_x
-0.010178380230468445,-0.05149442523456039,gaze_y
